round,client,loss,accuracy,Normal,DDoS_UDP,DDoS_ICMP,Ransomware,DDoS_HTTP,DDoS_TCP,Vulnerability_scanner,MITM,zkp_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent,round_time_s
11,MEAN,0.351037,0.879722,0.742769,0.997522,0.993626,0.523909,0.514147,0.999081,0.748170,0.429900,0,7,1.0000,N/A,225.96
12,1,0.237555,0.955140,0.977196,0.998828,0.996198,0.768966,0.910047,0.999805,0.060150,0.571429,0,0,1,N/A,0.00
12,2,0.196449,0.973596,0.981339,0.999322,0.999808,0.553616,0.910480,0.997727,0.563380,0.516129,0,0,1,N/A,0.00
12,3,0.416012,0.882990,0.592771,0.999646,1.000000,0.961938,0.904069,1.000000,0.686681,0.133333,0,1,0,N/A,0.00
12,4,0.137464,0.982680,0.984256,0.998494,0.999535,0.873043,0.534737,0.999470,0.958784,0.569948,0,0,0,N/A,0.00
12,5,0.222626,0.948749,0.885246,1.000000,0.998473,0.954230,0.911572,0.999732,0.182927,0.521739,0,1,0,N/A,0.00
12,6,0.128872,0.979360,0.976693,0.999398,1.000000,0.934685,0.651685,1.000000,0.960944,0.298507,0,1,0,N/A,0.00
12,7,0.235813,0.966454,0.981704,1.000000,1.000000,0.000000,0.744479,1.000000,0.953611,0.849315,0,1,0,N/A,0.00
12,8,0.155493,0.971808,0.969672,0.998773,1.000000,0.608696,0.822461,0.999453,0.937559,0.148148,0,1,0,N/A,0.00
12,9,0.108307,0.985542,0.979770,0.999597,0.998674,0.871622,0.914163,1.000000,0.693069,0.048780,0,1,0,N/A,0.00
12,10,0.175637,0.978163,0.981451,0.998571,0.999586,0.050314,0.684512,1.000000,0.965246,0.785714,0,1,0,N/A,0.00
12,1,0.309789,0.897200,0.913892,0.997653,0.996198,0.603518,0.755968,0.996477,0.052632,0.547368,0,0,1,N/A,0.00
12,2,0.236601,0.944984,0.954694,0.998644,0.999808,0.359806,0.773234,0.996587,0.526316,0.505263,0,0,1,N/A,0.00
12,3,0.585884,0.726509,0.151303,0.998937,0.997015,0.948805,0.751038,1.000000,0.634568,0.111111,0,1,0,N/A,0.00
12,4,0.163634,0.968184,0.926235,0.998082,0.999276,0.769349,0.623377,0.996992,0.931605,0.547264,0,0,0,N/A,0.00
12,5,0.299949,0.887632,0.574568,0.998217,0.996942,0.946355,0.765306,0.995159,0.144444,0.507042,0,1,0,N/A,0.00
12,6,0.155034,0.965963,0.894848,0.999097,1.000000,0.903156,0.715026,0.986301,0.933389,0.285714,0,1,0,N/A,0.00
12,7,0.282083,0.936102,0.946131,1.000000,1.000000,0.000000,0.692607,0.998462,0.927798,0.849315,0,1,0,N/A,0.00
12,8,0.196703,0.946436,0.853631,0.998261,0.999230,0.434109,0.733668,0.995609,0.911125,0.121212,0,1,0,N/A,0.00
12,9,0.132036,0.971623,0.949013,0.999093,0.998674,0.790199,0.750617,0.998628,0.612613,0.042553,0,1,0,N/A,0.00
12,10,0.208515,0.958906,0.943100,0.998093,0.999173,0.023669,0.713178,0.996721,0.943683,0.758621,0,1,0,N/A,0.00
12,MEAN,0.257023,0.920354,0.810742,0.998608,0.998631,0.577896,0.727402,0.996094,0.661817,0.427546,0,7,1.0000,N/A,231.77
13,1,0.374873,0.845558,0.839181,0.996475,0.988764,0.703470,0.414790,0.999610,0.292683,0.565217,0,0,1,N/A,0.00
13,2,0.237300,0.943571,0.950559,0.997625,0.999424,0.488987,0.464396,0.997727,0.589744,0.510638,0,0,1,N/A,0.00
13,3,0.959457,0.455691,0.055850,0.998583,0.994083,0.948805,0.405793,0.925926,0.586334,0.125000,0,1,0,N/A,0.00
13,4,0.254855,0.922419,0.830819,0.997808,0.999638,0.831814,0.211587,0.999117,0.638668,0.572917,0,0,0,N/A,0.00
13,5,0.409532,0.799326,0.323580,1.000000,1.000000,0.952909,0.425750,0.998125,0.428571,0.529412,0,1,0,N/A,0.00
13,6,0.284615,0.897767,0.717151,0.997890,0.988679,0.921199,0.209091,1.000000,0.635332,0.285714,0,1,0,N/A,0.00
13,7,0.413545,0.867612,0.891775,1.000000,1.000000,0.000000,0.341463,1.000000,0.647471,0.849315,0,1,0,N/A,0.00
13,8,0.355111,0.859344,0.657175,0.997029,0.989346,0.518519,0.358039,0.997809,0.628910,0.133333,0,1,0,N/A,0.00
13,9,0.136909,0.966336,0.929356,0.998387,0.997356,0.845902,0.423676,1.000000,0.843750,0.046512,0,1,0,N/A,0.00
13,10,0.315644,0.901014,0.877287,0.997616,0.999724,0.036364,0.261411,1.000000,0.656182,0.793814,0,1,0,N/A,0.00
13,MEAN,0.374184,0.845864,0.707273,0.998141,0.995701,0.624797,0.351600,0.991831,0.594764,0.441187,0,7,1.0000,N/A,224.21
14,1,0.316436,0.904757,0.897069,0.997260,0.992481,0.692547,0.743357,0.998248,0.256410,0.577778,0,0,1,N/A,0.00
14,2,0.234078,0.955758,0.962104,0.998644,0.999616,0.476395,0.732919,0.996602,0.615385,0.527473,0,0,1,N/A,0.00
14,3,0.736148,0.666921,0.100041,0.999292,0.997033,0.955326,0.706093,0.793651,0.600583,0.133333,0,1,0,N/A,0.00
14,4,0.241337,0.925032,0.922240,0.997945,0.999845,0.826337,0.147304,1.000000,0.642445,0.588235,0,0,0,N/A,0.00
14,5,0.309977,0.886189,0.469849,1.000000,1.000000,0.951591,0.750434,0.998930,0.476190,0.529412,0,1,0,N/A,0.00
14,6,0.265911,0.902595,0.863524,0.998192,0.991485,0.921199,0.184664,0.986667,0.640129,0.285714,0,1,0,N/A,0.00
14,7,0.400009,0.875599,0.943764,1.000000,1.000000,0.000000,0.296564,0.997701,0.653220,0.849315,0,1,0,N/A,0.00
14,8,0.319336,0.878574,0.822417,0.997850,0.993884,0.554455,0.444717,0.998908,0.615450,0.142857,0,1,0,N/A,0.00
14,9,0.125653,0.974644,0.948980,0.998892,0.998016,0.834951,0.734300,1.000000,0.786885,0.050000,0,1,0,N/A,0.00
14,10,0.306127,0.904193,0.943364,0.998571,0.999931,0.035874,0.201668,0.998369,0.652351,0.810526,0,1,0,N/A,0.00
14,MEAN,0.325501,0.887426,0.787335,0.998665,0.997229,0.624868,0.494202,0.976908,0.593905,0.449464,0,7,1.0000,N/A,223.72
15,1,0.247607,0.926558,0.920346,0.999219,1.000000,0.583007,0.872430,1.000000,0.197531,0.597701,0,0,1,N/A,0.00
15,2,0.206568,0.949929,0.955257,0.999322,1.000000,0.347418,0.874859,0.998865,0.720000,0.527473,0,0,1,N/A,0.00
15,3,0.452020,0.830278,0.178462,0.999646,1.000000,0.939189,0.867610,1.000000,0.797060,0.133333,0,1,0,N/A,0.00
15,4,0.155494,0.962031,0.923537,0.999042,0.999742,0.761183,0.498994,1.000000,0.894932,0.594595,0,0,0,N/A,0.00
15,5,0.218896,0.932146,0.633218,1.000000,1.000000,0.946355,0.876955,0.999732,0.352941,0.529412,0,1,0,N/A,0.00
15,6,0.150747,0.957514,0.886435,0.999498,1.000000,0.895361,0.622837,1.000000,0.899434,0.303030,0,1,0,N/A,0.00
15,7,0.273873,0.929513,0.943574,1.000000,1.000000,0.000000,0.690096,1.000000,0.906133,0.849315,0,1,0,N/A,0.00
15,8,0.183842,0.946234,0.860264,0.999182,1.000000,0.421053,0.777963,1.000000,0.888889,0.173913,0,1,0,N/A,0.00
15,9,0.105825,0.975831,0.949489,0.999698,0.999337,0.775940,0.869180,1.000000,0.794872,0.052632,0,1,0,N/A,0.00
15,10,0.203860,0.949247,0.939135,0.999524,0.999793,0.021622,0.601036,1.000000,0.906608,0.810526,0,1,0,N/A,0.00
15,MEAN,0.219873,0.935928,0.818972,0.999513,0.999887,0.569113,0.755196,0.999860,0.735840,0.457193,0,7,1.0000,N/A,228.79
16,1,0.193798,0.959597,0.968664,0.998045,0.996198,0.720517,0.936449,0.999805,0.108844,0.571429,0,0,1,N/A,0.00
16,2,0.163617,0.971388,0.976764,0.999322,0.999808,0.488987,0.941427,0.997727,0.717949,0.521739,0,0,1,N/A,0.00
16,3,0.327574,0.919786,0.488889,0.999646,0.997015,0.955326,0.936533,1.000000,0.822620,0.125000,0,1,0,N/A,0.00
16,4,0.120118,0.986810,0.980662,0.998219,0.999276,0.855925,0.752747,0.998940,0.983294,0.552764,0,0,0,N/A,0.00
16,5,0.178129,0.958373,0.855204,1.000000,0.996942,0.952909,0.933990,0.998391,0.291262,0.521739,0,1,0,N/A,0.00
16,6,0.113901,0.985275,0.971079,0.999197,1.000000,0.927374,0.853333,1.000000,0.985182,0.289855,0,1,0,N/A,0.00
16,7,0.202784,0.971046,0.978295,1.000000,1.000000,0.000000,0.852234,1.000000,0.978009,0.861111,0,1,0,N/A,0.00
16,8,0.135538,0.980669,0.964023,0.998670,0.999230,0.583333,0.897959,0.997260,0.971393,0.137931,0,1,0,N/A,0.00
16,9,0.090681,0.985110,0.975315,0.999396,0.998674,0.851485,0.941423,1.000000,0.804598,0.046512,0,1,0,N/A,0.00
16,10,0.153730,0.981523,0.978621,0.998571,0.999242,0.043243,0.836601,0.996721,0.983660,0.770000,0,1,0,N/A,0.00
16,MEAN,0.167987,0.969958,0.913751,0.999107,0.998638,0.637910,0.888270,0.998885,0.764681,0.439808,0,7,1.0000,N/A,266.41
17,1,0.189020,0.956109,0.969498,0.998436,1.000000,0.671687,0.938636,0.999415,0.082902,0.584270,0,0,1,N/A,0.00
17,2,0.157991,0.966178,0.972099,0.999322,1.000000,0.429400,0.944681,0.997727,0.688000,0.527473,0,0,1,N/A,0.00
17,3,0.323457,0.921696,0.648794,0.999646,1.000000,0.955326,0.937877,1.000000,0.783759,0.133333,0,1,0,N/A,0.00
17,4,0.106121,0.986431,0.975666,0.998357,0.999742,0.824979,0.798834,0.998763,0.987848,0.578947,0,0,0,N/A,0.00
17,5,0.174405,0.961020,0.909976,1.000000,1.000000,0.951591,0.939794,0.998123,0.250000,0.529412,0,1,0,N/A,0.00
17,6,0.098801,0.985757,0.970308,0.999298,1.000000,0.920177,0.867925,1.000000,0.988871,0.294118,0,1,0,N/A,0.00
17,7,0.188397,0.966853,0.973799,1.000000,1.000000,0.000000,0.871972,1.000000,0.978650,0.849315,0,1,0,N/A,0.00
17,8,0.120894,0.982380,0.967769,0.998773,1.000000,0.538462,0.914582,0.997260,0.973854,0.148148,0,1,0,N/A,0.00
17,9,0.084730,0.982952,0.969596,0.999597,0.999337,0.819048,0.941423,1.000000,0.769231,0.051282,0,1,0,N/A,0.00
