round,client,loss,accuracy,Normal,DDoS_UDP,DDoS_ICMP,Ransomware,DDoS_HTTP,DDoS_TCP,Vulnerability_scanner,MITM,zkp_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent,round_time_s
16,3,2.124751,0.021390,0.000000,0.000000,0.041885,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
16,4,2.021301,0.407670,0.000000,0.000000,0.579212,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
16,5,2.092644,0.078922,0.000000,0.000000,0.146298,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
16,6,2.033967,0.063247,0.000000,0.000000,0.118969,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
16,7,2.039328,0.089457,0.000000,0.000000,0.164223,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
16,8,2.038742,0.065445,0.000000,0.000000,0.122850,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
16,9,2.037504,0.162926,0.000000,0.000000,0.280200,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
16,10,2.016444,0.435419,0.000000,0.000000,0.606679,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
16,MEAN,2.051955,0.156722,0.000000,0.000000,0.245950,0.000000,0.000000,0.000000,0.000000,0.000000,0,,N/A,N/A,217.64
17,1,nan,0.407325,0.578864,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
17,2,nan,0.540622,0.701823,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
17,3,nan,0.016170,0.031826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
17,4,nan,0.168268,0.288064,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
17,5,nan,0.047401,0.090512,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
17,6,nan,0.110199,0.198521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
17,7,nan,0.514776,0.679673,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
17,8,nan,0.123439,0.219753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
17,9,nan,0.200583,0.334142,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
17,10,nan,0.317236,0.481669,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
17,MEAN,nan,0.244602,0.360485,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,N/A,N/A,230.59
18,1,2.074901,0.012789,0.000000,0.000000,0.025256,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
18,2,2.042417,0.229954,0.000000,0.000000,0.373923,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
18,3,2.120864,0.021390,0.000000,0.000000,0.041885,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
18,4,2.028163,0.407670,0.000000,0.000000,0.579212,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
18,5,2.091367,0.078922,0.000000,0.000000,0.146298,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
18,6,2.039975,0.063247,0.000000,0.000000,0.118969,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
18,7,2.042500,0.089457,0.000000,0.000000,0.164223,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
18,8,2.044163,0.065445,0.000000,0.000000,0.122850,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
18,9,2.042601,0.162926,0.000000,0.000000,0.280200,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
18,10,2.023272,0.435419,0.000000,0.000000,0.606679,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
18,MEAN,2.055022,0.156722,0.000000,0.000000,0.245950,0.000000,0.000000,0.000000,0.000000,0.000000,0,,N/A,N/A,261.93
19,1,nan,0.407325,0.578864,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0,0,N/A,0.00
