round,client,loss,accuracy,Normal,DDoS_UDP,DDoS_ICMP,Ransomware,DDoS_HTTP,DDoS_TCP,Vulnerability_scanner,MITM,zkp_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent,round_time_s
8,6,0.417155,0.834767,0.000000,0.576533,0.985883,0.735084,0.990861,0.589157,0.323353,0.642964,0,1,0,N/A,0.00
8,7,0.790632,0.679339,0.000000,0.483965,0.913793,0.630901,0.488889,0.879605,0.288401,0.624741,0,1,0,N/A,0.00
8,8,0.552497,0.820944,0.000000,0.556614,0.982443,0.944039,0.985733,0.847656,0.103093,0.538968,0,0,0,N/A,0.00
8,9,0.550804,0.798291,0.000000,0.022727,0.991584,0.858537,0.785714,0.456086,0.227920,0.849840,0,1,0,N/A,0.00
8,10,0.621096,0.827047,0.000000,0.423804,0.705036,0.955829,0.978185,0.907229,0.110092,0.523529,0,1,0,N/A,0.00
8,MEAN,0.561444,0.798937,0.000000,0.414924,0.926128,0.761150,0.912256,0.706674,0.230768,0.588027,0,6,1.0000,14.9983,39379.39
9,1,0.593868,0.758854,0.000000,0.187234,0.980440,0.169492,0.978352,0.920941,0.000000,0.314371,0,0,1,N/A,0.00
9,2,0.913641,0.653651,0.000000,0.500935,0.930769,0.905949,0.958246,0.627623,0.000000,0.641885,0,0,1,N/A,0.00
9,3,0.385484,0.867249,0.000000,0.730573,0.995917,0.490706,0.979432,0.865946,0.000000,0.724106,0,0,0,N/A,0.00
9,4,0.580819,0.809232,0.000000,0.637549,0.889680,0.866551,0.992652,0.088496,0.000000,0.846704,0,1,0,N/A,0.00
9,5,0.139923,0.971681,0.000000,0.584807,0.994978,0.976792,0.992040,0.943329,0.000000,0.366667,0,1,0,N/A,0.00
9,6,0.371487,0.860195,0.000000,0.737102,0.989993,0.705882,0.992445,0.634715,0.000000,0.708643,0,1,0,N/A,0.00
9,7,0.828383,0.669056,0.000000,0.606723,0.921397,0.587774,0.481752,0.888376,0.000000,0.660106,0,1,0,N/A,0.00
9,8,0.423788,0.863261,0.000000,0.720198,0.985704,0.954869,0.987348,0.870054,0.000000,0.620509,0,1,0,N/A,0.00
9,9,0.610966,0.789521,0.000000,0.029630,0.991577,0.859837,0.767442,0.463224,0.000000,0.837058,0,0,0,N/A,0.00
9,10,0.500191,0.843553,0.000000,0.545633,0.790323,0.958753,0.981760,0.911031,0.000000,0.571742,0,1,0,N/A,0.00
9,MEAN,0.534855,0.808625,0.000000,0.528038,0.947078,0.747660,0.911147,0.721373,0.000000,0.629179,0,6,1.0000,14.9983,355.78
10,1,0.571081,0.762517,0.007576,0.173913,0.976461,0.178765,0.977504,0.917893,0.095829,0.313146,0,0,1,N/A,0.00
10,2,0.837506,0.656606,0.000000,0.494424,0.927203,0.913379,0.959248,0.632886,0.119205,0.645791,0,0,1,N/A,0.00
10,3,0.378884,0.864810,0.000000,0.713339,0.995425,0.504587,0.979592,0.868027,0.089592,0.708097,0,1,0,N/A,0.00
10,4,0.500530,0.812692,0.002667,0.623016,0.868056,0.872216,0.991951,0.092340,0.059172,0.851765,0,1,0,N/A,0.00
10,5,0.153091,0.969769,0.000000,0.554985,0.994364,0.976172,0.991503,0.942630,0.000000,0.348837,0,0,0,N/A,0.00
10,6,0.347581,0.857682,0.000000,0.715056,0.988383,0.712472,0.991960,0.646746,0.081731,0.692475,0,1,0,N/A,0.00
10,7,0.785805,0.675444,0.004141,0.584795,0.905579,0.603072,0.500000,0.889961,0.097431,0.660280,0,0,0,N/A,0.00
10,8,0.437211,0.856225,0.000000,0.697372,0.983076,0.955378,0.986570,0.871644,0.000000,0.599628,0,1,0,N/A,0.00
10,9,0.537665,0.795368,0.000000,0.039216,0.990432,0.862711,0.767442,0.486842,0.094595,0.845968,0,1,0,N/A,0.00
10,10,0.528840,0.838124,0.002012,0.514014,0.742424,0.963507,0.980919,0.909275,0.067797,0.565916,0,1,0,N/A,0.00
10,MEAN,0.507819,0.808924,0.001640,0.511013,0.937140,0.754226,0.912669,0.725824,0.070535,0.623190,0,6,1.0000,14.9983,339.84
11,1,0.519839,0.788977,0.540422,0.184019,0.982041,0.188679,0.978159,0.917260,0.158094,0.535354,0,0,1,N/A,0.00
11,2,0.674751,0.769101,0.619130,0.493617,0.956522,0.924267,0.961257,0.686880,0.217143,0.782555,0,0,1,N/A,0.00
11,3,0.416536,0.848292,0.089636,0.660620,0.996058,0.515879,0.980885,0.857314,0.145408,0.678795,0,0,0,N/A,0.00
11,4,0.454434,0.848374,0.592469,0.607976,0.899281,0.891101,0.993061,0.104116,0.120879,0.880692,0,1,0,N/A,0.00
11,5,0.146573,0.968312,0.244681,0.545872,0.995030,0.984741,0.992190,0.932741,0.000000,0.366534,0,0,0,N/A,0.00
11,6,0.371477,0.856328,0.513514,0.658518,0.990685,0.731928,0.993282,0.660576,0.173516,0.680149,0,1,0,N/A,0.00
11,7,0.729577,0.701309,0.541618,0.560976,0.933921,0.616754,0.507692,0.887708,0.152659,0.730800,0,1,0,N/A,0.00
11,8,0.460499,0.850311,0.461240,0.649884,0.986817,0.963521,0.988369,0.866654,0.000000,0.598027,0,1,0,N/A,0.00
11,9,0.446922,0.839892,0.589319,0.048193,0.994242,0.872368,0.785714,0.531136,0.130719,0.887500,0,1,0,N/A,0.00
11,10,0.483104,0.859263,0.541329,0.493312,0.765625,0.971674,0.982004,0.910237,0.115942,0.670013,0,1,0,N/A,0.00
11,MEAN,0.470371,0.833016,0.473336,0.490299,0.950022,0.766091,0.916261,0.735462,0.121436,0.681042,0,6,1.0000,14.9983,313.85
