round,client,loss,accuracy,Normal,DDoS_UDP,DDoS_ICMP,Ransomware,DDoS_HTTP,DDoS_TCP,Vulnerability_scanner,MITM,zkp_rejected,krum_selected,krum_detected_byzantine,dp_epsilon_spent,round_time_s
18,10,0.257706,0.925867,0.764194,0.850340,0.990099,0.959299,0.987694,0.951281,0.281690,0.868999,0,1,0,N/A,0.00
18,MEAN,0.219514,0.932327,0.714763,0.740720,0.998669,0.899886,0.926019,0.853279,0.687259,0.855374,0,6,1.0000,14.9942,3036.07
19,1,0.212488,0.933892,0.841798,0.630952,0.950355,0.483965,0.997201,0.966594,0.862379,0.840149,0,0,1,N/A,0.00
19,2,0.264883,0.915998,0.933454,0.716904,0.867384,0.951538,0.996743,0.914524,0.677966,0.906739,0,0,1,N/A,0.00
19,3,0.201136,0.934387,0.206897,0.871045,0.994459,0.727473,0.996205,0.922626,0.866615,0.851166,0,0,0,N/A,0.00
19,4,0.217829,0.923890,0.953761,0.730104,0.841751,0.914110,0.996656,0.347826,0.688103,0.929746,0,1,0,N/A,0.00
19,5,0.063497,0.981060,0.334975,0.862559,0.997337,0.973125,0.997010,0.961094,0.191304,0.639456,0,0,0,N/A,0.00
19,6,0.166233,0.940636,0.901639,0.872751,0.988404,0.861287,0.996269,0.829146,0.831276,0.849455,0,1,0,N/A,0.00
19,7,0.314823,0.892022,0.854932,0.810762,0.874227,0.846069,1.000000,0.951525,0.847316,0.874532,0,1,0,N/A,0.00
19,8,0.230079,0.923932,0.771536,0.851808,0.990226,0.947954,0.996115,0.926340,0.527027,0.807103,0,1,0,N/A,0.00
19,9,0.191108,0.930965,0.951256,0.044776,0.994632,0.949533,1.000000,0.844193,0.814126,0.925926,0,1,0,N/A,0.00
19,10,0.230776,0.932672,0.820281,0.826577,0.653595,0.960161,0.997830,0.956492,0.290698,0.852665,0,1,0,N/A,0.00
19,MEAN,0.209285,0.930946,0.757053,0.721824,0.915237,0.861522,0.997403,0.862036,0.659681,0.847694,0,6,1.0000,14.9942,2842.02
20,1,0.272424,0.915656,0.703722,0.825397,0.952607,0.560272,0.998190,0.931412,0.895311,0.817518,0,0,1,N/A,0.00
20,2,0.254754,0.907134,0.928697,0.718280,0.873646,0.952017,0.998917,0.870488,0.666667,0.896504,0,0,1,N/A,0.00
20,3,0.249919,0.918073,0.095618,0.861373,0.995157,0.747452,0.998106,0.875016,0.879705,0.845573,0,0,0,N/A,0.00
20,4,0.208199,0.923001,0.959782,0.726501,0.868056,0.927409,0.997913,0.243626,0.718563,0.929600,0,1,0,N/A,0.00
20,5,0.098479,0.971271,0.182292,0.872682,0.998052,0.964506,0.998085,0.925528,0.175676,0.535714,0,0,0,N/A,0.00
20,6,0.182006,0.934352,0.845570,0.852932,0.990472,0.880302,0.997355,0.757774,0.848642,0.843049,0,1,0,N/A,0.00
20,7,0.375139,0.875974,0.727869,0.832866,0.874227,0.882904,1.000000,0.912524,0.887240,0.871508,0,1,0,N/A,0.00
20,8,0.298240,0.899358,0.578804,0.837139,0.992464,0.943141,0.997673,0.879844,0.476744,0.800000,0,1,0,N/A,0.00
20,9,0.180111,0.928716,0.945245,0.050420,0.994632,0.954826,1.000000,0.752044,0.833040,0.920541,0,1,0,N/A,0.00
20,10,0.344882,0.896909,0.687964,0.835125,0.675676,0.952020,0.999187,0.920307,0.245283,0.831804,0,1,0,N/A,0.00
20,MEAN,0.246415,0.917044,0.665556,0.741272,0.921499,0.876485,0.998543,0.806856,0.662687,0.829181,0,6,1.0000,14.9942,2828.07
21,1,0.521453,0.852968,0.683650,0.632479,0.955626,0.388489,0.999507,0.837365,0.897688,0.331939,0,0,1,N/A,0.00
21,2,0.368247,0.894470,0.933682,0.641791,0.876812,0.921804,1.000000,0.832803,0.677215,0.893911,0,0,1,N/A,0.00
21,3,0.533936,0.852968,0.089888,0.690669,0.995786,0.351541,0.999811,0.834185,0.884226,0.711399,0,0,0,N/A,0.00
21,4,0.236866,0.928932,0.960544,0.615832,0.905797,0.825112,0.999583,0.636364,0.744868,0.950111,0,1,0,N/A,0.00
21,5,0.198001,0.945729,0.150215,0.695402,0.999230,0.906356,0.999847,0.840308,0.152047,0.214912,0,0,0,N/A,0.00
21,6,0.357712,0.895195,0.816832,0.682722,0.994865,0.635438,0.999640,0.838036,0.863874,0.760670,0,1,0,N/A,0.00
21,7,0.711646,0.799314,0.713264,0.664495,0.874227,0.765784,1.000000,0.834327,0.899020,0.714591,0,1,0,N/A,0.00
21,8,0.628713,0.826145,0.556274,0.689273,0.995089,0.766623,0.999484,0.835218,0.474576,0.640811,0,1,0,N/A,0.00
21,9,0.160783,0.945581,0.948864,0.055556,0.994632,0.943450,1.000000,0.820144,0.828671,0.960324,0,1,0,N/A,0.00
21,10,0.722968,0.803229,0.655784,0.684636,0.684932,0.831123,0.999729,0.834228,0.230769,0.559495,0,1,0,N/A,0.00
21,MEAN,0.444033,0.874453,0.650900,0.605285,0.927699,0.733572,0.999760,0.814298,0.665295,0.673816,0,6,1.0000,14.9942,2803.98
22,1,0.142240,0.957828,0.813824,0.771242,0.952983,0.892966,0.998355,0.965783,0.961562,0.878661,0,0,1,N/A,0.00
22,2,0.269353,0.900169,0.941964,0.734767,0.873646,0.924554,0.998917,0.914643,0.554273,0.893437,0,0,1,N/A,0.00
22,3,0.142291,0.955530,0.162162,0.924610,0.995646,0.941358,0.999433,0.941030,0.943056,0.874533,0,0,0,N/A,0.00
22,4,0.236353,0.911436,0.962355,0.686047,0.883392,0.914127,0.998610,0.431925,0.686916,0.906700,0,1,0,N/A,0.00
22,5,0.078199,0.975687,0.305677,0.932725,0.998462,0.922826,0.998699,0.966504,0.084142,0.736842,0,0,0,N/A,0.00
22,6,0.125702,0.958136,0.887097,0.919273,0.992317,0.911861,0.998319,0.878654,0.887078,0.866340,0,1,0,N/A,0.00
22,7,0.245933,0.920224,0.820702,0.868687,0.874227,0.931267,1.000000,0.955314,0.931995,0.877712,0,1,0,N/A,0.00
22,8,0.196854,0.936678,0.730703,0.921132,0.993213,0.928755,0.998191,0.944724,0.364341,0.858431,0,1,0,N/A,0.00
22,9,0.242429,0.908702,0.963610,0.026906,0.994632,0.928934,1.000000,0.884956,0.790630,0.898964,0,1,0,N/A,0.00
22,10,0.235193,0.926012,0.786787,0.891374,0.675676,0.925325,0.999187,0.959716,0.198895,0.873720,0,1,0,N/A,0.00
22,MEAN,0.191455,0.935040,0.737488,0.767676,0.923419,0.922197,0.998971,0.884325,0.640289,0.866534,0,6,1.0000,14.9942,2948.39
23,1,0.293502,0.913865,0.718885,0.808824,0.999586,0.770732,0.981930,0.912050,0.942663,0.460922,0,0,1,N/A,0.00
23,2,0.240207,0.912621,0.947687,0.754941,0.995885,0.947040,0.963427,0.896861,0.607046,0.903526,0,0,1,N/A,0.00
23,3,0.231112,0.931338,0.103672,0.900842,0.999859,0.917511,0.988966,0.880788,0.927702,0.835634,0,0,0,N/A,0.00
23,4,0.166436,0.937333,0.974881,0.743403,1.000000,0.941572,0.996817,0.428571,0.723514,0.940132,0,1,0,N/A,0.00
23,5,0.111892,0.966900,0.185676,0.907143,0.999795,0.950490,0.998854,0.915491,0.118721,0.347170,0,0,0,N/A,0.00
23,6,0.150519,0.950498,0.855696,0.893417,1.000000,0.931677,0.997727,0.797502,0.895706,0.854246,0,1,0,N/A,0.00
23,7,0.378644,0.883764,0.751445,0.844968,1.000000,0.937781,0.519685,0.905520,0.927932,0.809683,0,1,0,N/A,0.00
23,8,0.291550,0.907107,0.600000,0.890173,0.998862,0.953459,0.996395,0.878490,0.440191,0.774436,0,1,0,N/A,0.00
23,9,0.177400,0.931639,0.958982,0.040000,1.000000,0.949853,0.829268,0.855263,0.825040,0.930833,0,1,0,N/A,0.00
23,10,0.390697,0.884963,0.701115,0.871534,0.990099,0.951804,0.987694,0.909396,0.234432,0.702668,0,1,0,N/A,0.00
23,MEAN,0.243196,0.922003,0.679804,0.765524,0.998409,0.925192,0.926076,0.837993,0.664295,0.755925,0,6,1.0000,14.9942,2964.87
24,1,0.163188,0.948547,0.805223,0.761290,0.954491,0.836158,0.999014,0.953175,0.962541,0.689655,0,0,1,N/A,0.00
24,2,0.278763,0.908189,0.950110,0.763705,0.873646,0.924045,0.998917,0.922632,0.574163,0.902473,0,0,1,N/A,0.00
24,3,0.145186,0.950041,0.146789,0.918829,0.995506,0.923767,0.999054,0.926168,0.946416,0.870000,0,0,0,N/A,0.00
24,4,0.218603,0.924187,0.965800,0.717177,0.909091,0.919918,0.999722,0.479592,0.686916,0.923267,0,1,0,N/A,0.00
24,5,0.088626,0.971772,0.262172,0.914481,0.998923,0.923450,0.999388,0.949197,0.085526,0.556962,0,0,0,N/A,0.00
24,6,0.121776,0.958136,0.900804,0.912302,0.994400,0.920771,0.999400,0.864286,0.895417,0.868929,0,1,0,N/A,0.00
24,7,0.257558,0.914771,0.832103,0.873737,0.874227,0.919708,1.000000,0.945663,0.932057,0.863296,0,1,0,N/A,0.00
24,8,0.213989,0.926379,0.703151,0.909243,0.994337,0.923927,0.998967,0.927746,0.356061,0.828692,0,1,0,N/A,0.00
24,9,0.237348,0.922644,0.961039,0.035088,0.994632,0.936810,1.000000,0.878505,0.808321,0.920541,0,1,0,N/A,0.00
24,10,0.255326,0.915732,0.787726,0.885884,0.680272,0.919020,0.999458,0.948798,0.196721,0.814473,0,1,0,N/A,0.00
24,MEAN,0.198036,0.934040,0.731492,0.769174,0.926953,0.914757,0.999392,0.879576,0.644414,0.823829,0,6,1.0000,14.9942,2908.71
25,1,0.472746,0.865831,0.597382,0.785714,1.000000,0.604824,0.982094,0.866006,0.875787,0.415301,0,0,1,N/A,0.00
25,2,0.249564,0.913466,0.932381,0.760956,0.995885,0.966594,0.963427,0.864865,0.659794,0.897986,0,0,1,N/A,0.00
25,3,0.289517,0.914007,0.062016,0.904747,0.999788,0.849741,0.988781,0.864106,0.867954,0.785650,0,0,0,N/A,0.00
25,4,0.130017,0.946526,0.969940,0.764740,1.000000,0.955340,0.996817,0.621849,0.749226,0.945802,0,1,0,N/A,0.00
25,5,0.148315,0.959843,0.117647,0.905213,0.999795,0.974120,0.998855,0.873194,0.206349,0.291022,0,0,0,N/A,0.00
25,6,0.152917,0.946244,0.749446,0.900975,1.000000,0.913725,0.997727,0.840249,0.845333,0.819305,0,1,0,N/A,0.00
25,7,0.540532,0.838891,0.632373,0.869796,1.000000,0.904733,0.519685,0.867246,0.870818,0.782400,0,1,0,N/A,0.00
25,8,0.347131,0.895381,0.500000,0.893996,0.999620,0.968878,0.996914,0.862306,0.565789,0.700947,0,1,0,N/A,0.00
25,9,0.151213,0.940409,0.931694,0.048780,1.000000,0.962291,0.829268,0.854093,0.817518,0.947109,0,1,0,N/A,0.00
25,10,0.543302,0.855716,0.602584,0.882353,0.990099,0.972194,0.987694,0.871214,0.290909,0.669828,0,1,0,N/A,0.00
25,MEAN,0.302525,0.907631,0.609546,0.771727,0.998519,0.907244,0.926126,0.838513,0.674948,0.725535,0,6,1.0000,14.9942,3268.03
